timestamp,block_number,tx_to,amount0,amount1,pool_address,gas_price,gas_used
1755302611,11235183,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2385752494,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30218000000,126496
1755302612,11235184,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-179955353644937642103,8587871436,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,53402726545,138437
1755302612,11235184,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2386470941,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30218000000,126472
1755302612,11235184,0x0c2df217838664fe2a4fc6386ef302e8c4618caf,-5459346284761702250,260399731,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,120000000,157041
1755302613,11235185,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-257602322522542890074,12297688276,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,195439351595,161741
1755302613,11235185,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2387434278,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30218000000,126450
1755302613,11235185,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-19814928081202236731,945692961,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,15122816546,130967
1755302614,11235186,0x3994898cf05c7e09683d3daade57c0945ffba027,1600000000000000000,-76323944,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,110000000,181283
1755302615,11235187,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2387586099,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,140000000,132422
1755302618,11235190,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-751679134619583759844,35912885829,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2621890488707,138419
1755302618,11235190,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-169894717129993988822,8122118351,0x56abfaf40f5b7464e9cc8cff1af13863d6914508,434709714955,140429
1755302618,11235190,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2390102876,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,30218000000,126452
1755302618,11235190,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2392468578,0x56abfaf40f5b7464e9cc8cff1af13863d6914508,20320000000,134075
1755302619,11235191,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-506623980653583652912,24226531875,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,500000000000,160716
1755302619,11235191,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-455351581590891164542,21754854378,0x3603ffebb994cc110b4186040cac3005b2cf4465,345656869424,132552
1755302619,11235191,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-200000000000000000000,9551701672,0x161fb7d6c764f81dae581e8a4981772750416727,41327000000,135325
1755302619,11235191,0xda1da122d40fc85b79300d8ee61c713763613140,60563847974238133296,-2894089321,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1781424615,269905
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-1078986316803740131288,51554701712,0x161fb7d6c764f81dae581e8a4981772750416727,819012653349,133373
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-1062248044037129375164,50844665765,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,807734352203,185646
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-603499782070489979696,28853246255,0x161fb7d6c764f81dae581e8a4981772750416727,572997008994,125318
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-196450619865355698871,9391857176,0x3603ffebb994cc110b4186040cac3005b2cf4465,186588039748,132456
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-122191979787831520618,5843522057,0x161fb7d6c764f81dae581e8a4981772750416727,116135282785,125896
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-115163100715691278677,5507858380,0x161fb7d6c764f81dae581e8a4981772750416727,109470627214,126954
1755302620,11235192,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-118518790235784406167,5674923995,0x56abfaf40f5b7464e9cc8cff1af13863d6914508,90252438126,163318
1755302620,11235192,0x99e854bbab42da92acce010c44fc69e4fdda4a66,279300250180965483011,-13362274538,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,45179953241,253444
1755302620,11235192,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-200000000000000000000,9566412707,0x161fb7d6c764f81dae581e8a4981772750416727,41327000000,129394
1755302621,11235193,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-659085544348097709008,31535259002,0x161fb7d6c764f81dae581e8a4981772750416727,626259720365,131565
1755302621,11235193,0x8072d16afbc8aa99c121c5a6347e636b1208fc55,235642573347535945728,-11269782899,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,537827027872,143549
1755302621,11235193,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-237416772984206856065,11355381841,0x3603ffebb994cc110b4186040cac3005b2cf4465,225585056243,132856
1755302621,11235193,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-118652504877505980371,5677080779,0x3603ffebb994cc110b4186040cac3005b2cf4465,112841487315,126288
1755302621,11235193,0xda1da122d40fc85b79300d8ee61c713763613140,13353020326871637070,-638513520,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,22261971630,299825
1755302622,11235194,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-79123852781907036517,3786546218,0x3603ffebb994cc110b4186040cac3005b2cf4465,100379348679,133214
1755302622,11235194,0x3fbc49eb8f8ef1e90ab1046b7308e5807ce14e1c,49173304830158096659,-2351267853,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,63594000000,286605
1755302622,11235194,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-41923792871983602176,2006438043,0x161fb7d6c764f81dae581e8a4981772750416727,39974192947,124230
1755302622,11235194,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-40922894566146087276,1958643524,0x3603ffebb994cc110b4186040cac3005b2cf4465,39025225182,126846
1755302622,11235194,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-50000000000000000000,2395738317,0x56abfaf40f5b7464e9cc8cff1af13863d6914508,161275941,134381
1755302623,11235195,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-39557089579706679660,1893429191,0x3603ffebb994cc110b4186040cac3005b2cf4465,37743820860,131804
1755302623,11235195,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-39570046316826522258,1891168353,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,30189041972,185766
1755302623,11235195,0xd53adf299288371998234c610b689b5607de9119,36753847334908403712,-1757320381,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,22767287140,351561
1755302623,11235195,0x98cb1be9b59643daa3bbc2abc4c32e8105f477c6,9444485121492923401,-451557662,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,8019308647,378370
1755302624,11235196,0x434f62842c4b114ade5660e574e75a80d8752f0a,44220485568837461975,-2114185511,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,15612910713,306386
1755302624,11235196,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-154389123510161917597,7389281534,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2733897593,126010
1755302625,11235197,0x434f62842c4b114ade5660e574e75a80d8752f0a,14882995134386700176,-711674426,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,9260951684,276542
1755302626,11235198,0xb25b2309bf7d3268afb2f0934cdfa27408d6081b,-50000000000000000000,2393345938,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,20419866646,137939
1755302626,11235198,0x98cb1be9b59643daa3bbc2abc4c32e8105f477c6,15281176920395550062,-730748290,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,8425831208,491487
1755302627,11235199,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-64804483058117641518,3102163110,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,22572584657,130506
1755302627,11235199,0x434f62842c4b114ade5660e574e75a80d8752f0a,11272052868462446183,-539067947,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,8281162358,284061
1755302627,11235199,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-5821982131787966127,278704646,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4576774592,126026
1755302628,11235200,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-200000000000000000000,9572675725,0x161fb7d6c764f81dae581e8a4981772750416727,41533723957,135297
1755302628,11235200,0x8d5899248ea8b5805c2a62a9c02150f61b390f8c,9314870400000000000,-445466196,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,22181548072,291311
1755302628,11235200,0xe66f3d176436929c714cda331125077580b4d8bf,4580451810258010762,-219049507,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,6694025201,315969
